802.9;49.478;2.039727
806.6;49.477;2.058637
810.3;49.476;2.081988
814;49.475;2.110365
817.7;49.474;2.13728
821.4;49.473;2.140636
825.1;49.473;2.169027
828.8;49.472;2.212657
832.5;49.471;2.225576
836.2;49.47;2.250894
839.9;49.469;2.276932
843.6;49.468;2.298251
847.3;49.467;2.328869
851;49.466;2.354536
854.7;49.466;2.380049
858.4;49.465;2.383574
862.1;49.464;2.41019
865.8;49.463;2.421633
869.5;49.462;2.455945
873.2;49.461;2.475125
876.9;49.46;2.511212
880.6;49.459;2.518048
884.3;49.458;2.542185
888;49.457;2.555332
891.7;49.456;2.575256
895.4;49.455;2.595434
899.1;49.455;2.621818
902.8;49.453;2.648322
906.5;49.453;2.658536
910.2;49.452;2.684122
913.9;49.451;2.717875
917.6;49.45;2.741052
921.3;49.449;2.766601
925;49.448;2.777729
928.7;49.447;2.803725
932.4;49.446;2.833972
936.1;49.445;2.84717
939.8;49.444;2.855937
943.5;49.443;2.87952
947.2;49.442;2.904057
950.9;49.441;2.935843
954.6;49.44;2.960765
958.3;49.439;2.976314
962;49.438;3.009661
965.7;49.437;3.03541
969.4;49.436;3.059092
973.1;49.435;3.072979
976.8;49.434;3.081104
980.5;49.433;3.102486
984.2;49.432;3.126008
987.9;49.431;3.154334
991.6;49.43;3.183382
995.3;49.429;3.208885
999;49.428;3.208699
1002.7;49.427;3.231955
1006.4;49.426;3.245131
1010.1;49.425;3.281726
1013.8;49.424;3.307666
1017.5;49.423;3.328073
1021.2;49.421;3.346595
1024.9;49.42;3.358796
1028.6;49.419;3.375235
1032.3;49.418;3.420004
1036;49.417;3.450414
1039.7;49.416;3.462106
1043.4;49.415;3.48133
1047.1;49.414;3.476861
1050.8;49.413;3.52179
1054.5;49.412;3.554253
1058.2;49.411;3.572937
1061.9;49.41;3.606257
1065.6;49.409;3.617492
1069.3;49.408;3.641598
1073;49.407;3.676457
1076.7;49.405;3.705839
1080.4;49.404;3.723175
1084.1;49.403;3.757242
1087.8;49.402;3.771374
1091.5;49.401;3.787453
1095.2;49.4;3.820444
1098.9;49.399;3.814851
1102.6;49.397;3.846641
1106.3;49.396;3.873715
1110;49.395;3.914428
1113.7;49.394;3.926533
1117.4;49.393;3.959533
1121.1;49.392;3.969327
1124.8;49.39;3.997091
1128.5;49.39;3.998931
1132.2;49.388;4.025495
1135.9;49.387;4.043434
1139.6;49.386;4.07644
1143.3;49.385;4.089701
1147;49.384;4.118497
1150.7;49.383;4.151102
1154.4;49.381;4.163145
1158.1;49.38;4.183616
1161.8;49.379;4.202684
1165.5;49.378;4.2328
1169.2;49.377;4.260725
1172.9;49.376;4.277995
1176.6;49.374;4.288698
1180.3;49.373;4.303124
1184;49.372;4.317388
1187.7;49.371;4.340168
1191.4;49.37;4.372831
1195.1;49.368;4.394553
1198.8;49.367;4.39899
1202.5;49.366;4.428308
1206.2;49.365;4.429838
1209.9;49.363;4.45018
1213.6;49.362;4.466256
1217.3;49.361;4.516098
1221;49.36;4.521124
1224.7;49.358;4.540654
1228.4;49.357;4.568424
1232.1;49.356;4.599758
1235.8;49.355;4.637274
1239.5;49.353;4.651971
1243.2;49.352;4.68259
1246.9;49.351;4.701262
1250.6;49.35;4.722008
1254.3;49.348;4.744825
1258;49.347;4.783657
1261.7;49.346;4.817303
1265.4;49.345;4.848046
1269.1;49.344;4.860552
1272.8;49.342;4.85746
1276.5;49.341;4.870042
1280.2;49.34;4.88366
1283.9;49.338;4.91976
1287.6;49.337;4.954006
1291.3;49.336;4.97213
1295;49.335;4.984824
1298.7;49.333;5.003758
1302.4;49.332;5.039389
1306.1;49.331;5.040901
1309.8;49.329;5.057522
1313.5;49.328;5.078139
1317.2;49.327;5.107761
1320.9;49.326;5.125989
1324.6;49.324;5.165089
1328.3;49.323;5.212113
1332;49.322;5.225854
1335.7;49.32;5.240939
1339.4;49.319;5.258613
1343.1;49.318;5.270779
1346.8;49.316;5.306123
1350.5;49.315;5.325425
1354.2;49.314;5.368024
1357.9;49.312;5.370613
1361.6;49.311;5.390527
1365.3;49.31;5.447364
1369;49.308;5.450213
1372.7;49.307;5.446619
1376.4;49.306;5.471849
1380.1;49.304;5.514347
1383.8;49.303;5.549727
1387.5;49.302;5.571219
1391.2;49.3;5.583036
1394.9;49.299;5.610881
1398.6;49.297;5.624965
1402.3;49.296;5.648137
1406;49.295;5.673349
1409.7;49.293;5.687949
1413.4;49.292;5.721908
1417.1;49.291;5.735512
1420.8;49.289;5.75101
1424.5;49.288;5.782121
1428.2;49.286;5.806552
1431.9;49.285;5.820777
1435.6;49.284;5.84732
1439.3;49.282;5.866453
1443;49.281;5.867351
1446.7;49.279;5.900868
1450.4;49.278;5.932329
1454.1;49.277;5.958667
1457.8;49.275;5.978994
1461.5;49.274;5.992254
1465.2;49.272;6.003757
1468.9;49.271;6.014872
1472.6;49.27;6.045013
1476.3;49.268;6.077223
1480;49.267;6.080544
1483.7;49.265;6.113592
1487.4;49.264;6.130188
1491.1;49.263;6.161976
1494.8;49.261;6.167771
1498.5;49.26;6.178038
1502.2;49.258;6.193307
1505.9;49.257;6.254183
1509.6;49.256;6.250002
1513.3;49.254;6.283808
1517;49.253;6.299264
1520.7;49.251;6.332702
1524.4;49.25;6.335507
1528.1;49.248;6.35582
1531.8;49.247;6.377505
1535.5;49.245;6.388844
1539.2;49.244;6.429665
1542.9;49.242;6.463769
1546.6;49.241;6.488208
1550.3;49.239;6.514409
1554;49.238;6.52679
1557.7;49.236;6.547523
1561.4;49.235;6.570414
1565.1;49.233;6.589219
1568.8;49.232;6.598819
1572.5;49.23;6.61981
1576.2;49.229;6.636619
1579.9;49.227;6.664536
1583.6;49.226;6.668797
1587.3;49.224;6.697951
1591;49.223;6.721974
1594.7;49.221;6.748453
1598.4;49.22;6.764707
1602.1;49.218;6.7845
1605.8;49.217;6.786872
1609.5;49.215;6.807387
1613.2;49.214;6.810958
1616.9;49.212;6.826631
1620.6;49.211;6.858395
1624.3;49.209;6.880034
1628;49.207;6.912619
1631.7;49.206;6.923485
1635.4;49.204;6.939824
1639.1;49.203;6.965045
1642.8;49.201;6.991323
1646.5;49.2;7.0025
1650.2;49.198;7.025682
1653.9;49.196;7.06139
1657.6;49.195;7.078648
1661.3;49.193;7.092298
1665;49.192;7.09425
1668.7;49.19;7.12144
1672.4;49.189;7.134497
1676.1;49.187;7.155674
1679.8;49.186;7.178813
1683.5;49.184;7.175712
1687.2;49.182;7.19425
1690.9;49.181;7.226071
1694.6;49.179;7.235916
1698.3;49.178;7.24665
1702;49.176;7.274959
1705.7;49.175;7.293276
